"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"18522","80.525592","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=701, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18535","80.627989","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=705, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18554","80.730654","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=709, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18573","80.832991","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=713, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18591","80.935194","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=720, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18618","81.039296","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=724, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18636","81.140265","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=728, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18667","81.344864","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=738, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18693","81.447329","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18716","81.549913","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18737","81.655514","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=752, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18756","81.754419","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=756, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18779","81.856762","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=760, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18799","81.959047","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=764, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18828","82.061816","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=768, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18849","82.163991","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=772, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18871","82.266485","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=776, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18893","82.368795","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=780, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18916","82.471143","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=784, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18928","82.557967","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-26 dBm","Probe Response, SN=788, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18929","82.561954","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-27 dBm","Probe Response, SN=788, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18930","82.562644","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","0 dBm","Probe Response, SN=788, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18934","82.573555","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=789, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18957","82.675989","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=793, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18978","82.778503","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=797, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19001","82.881079","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=805, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19019","82.983179","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=809, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19040","83.085591","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=813, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19068","83.188709","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=817, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19093","83.290404","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=821, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19109","83.392825","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=825, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19130","83.495163","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=829, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19150","83.597688","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=833, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19164","83.699952","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=837, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19191","83.802386","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=841, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19210","83.904796","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=845, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19236","84.007148","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=849, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19256","84.109582","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=853, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19280","84.212146","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=857, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19312","84.314361","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=865, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19337","84.416738","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=869, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19359","84.519324","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=873, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19382","84.621602","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=877, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19401","84.724027","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=884, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19422","84.826468","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=888, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19445","84.928769","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=892, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19462","85.031171","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=896, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19483","85.133569","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=900, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19497","85.235985","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=904, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19518","85.338433","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=908, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19532","85.440786","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=912, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19553","85.543186","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=916, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19580","85.645558","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=920, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19594","85.747997","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=924, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19615","85.850409","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=928, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19629","85.877614","1e:9d:72:6d:c4:11","fa:ff:d2:b7:71:b8","802.11","516","-26 dBm","Probe Response, SN=932, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19630","85.878479","1e:9d:72:6d:c4:11","fa:ff:d2:b7:71:b8","802.11","516","-26 dBm","Probe Response, SN=932, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19631","85.880897","1e:9d:72:6d:c4:11","fa:ff:d2:b7:71:b8","802.11","516","-24 dBm","Probe Response, SN=932, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19632","85.881717","1e:9d:72:6d:c4:11","fa:ff:d2:b7:71:b8","802.11","516","-27 dBm","Probe Response, SN=932, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19646","85.952820","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=933, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19673","86.055180","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=937, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19692","86.158701","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=941, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19719","86.260307","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=945, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19738","86.362445","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=949, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19755","86.464790","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=953, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19771","86.567173","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=957, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19807","86.773089","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=965, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19831","86.874366","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=969, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19850","86.976910","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19875","87.079208","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=980, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19894","87.181589","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=984, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19925","87.284002","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=992, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19944","87.386445","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=996, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19971","87.488766","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1000, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19980","87.520380","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-26 dBm","Probe Response, SN=1004, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19981","87.521038","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=1004, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19982","87.521991","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-26 dBm","Probe Response, SN=1004, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19984","87.524352","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-26 dBm","Probe Response, SN=1004, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19988","87.547983","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=1005, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19989","87.548706","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=1005, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19990","87.549471","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=1005, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19991","87.550171","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-26 dBm","Probe Response, SN=1005, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19998","87.591205","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1006, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20017","87.693981","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1010, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20041","87.795999","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1014, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20062","87.898294","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1018, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20082","88.000773","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1022, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20103","88.103201","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1026, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20129","88.205585","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=1030, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20151","88.308102","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=1034, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20178","88.410383","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1038, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20207","88.512742","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1042, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20223","88.615177","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1046, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20243","88.717575","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1050, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20262","88.819974","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1054, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20287","88.922378","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1058, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20315","89.024746","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1062, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20339","89.127165","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1069, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20366","89.229681","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1073, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20392","89.332017","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1077, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20412","89.434383","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1082, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20435","89.536787","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1086, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20450","89.639199","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1090, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20472","89.741608","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1094, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20494","89.844073","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1098, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20520","89.946391","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1102, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20543","90.048750","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1106, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20567","90.151305","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=1112, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20594","90.243900","1e:9d:72:6d:c4:11","76:91:eb:21:1a:a0","802.11","516","-28 dBm","Probe Response, SN=1122, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20597","90.253555","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1123, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20623","90.355990","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1133, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20648","90.458822","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1137, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20672","90.560771","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1141, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20695","90.663228","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1145, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20716","90.765597","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1149, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20736","90.868041","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1153, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20777","91.072789","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1164, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20798","91.175169","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1168, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20822","91.277673","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1175, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20846","91.382276","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1181, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20869","91.482976","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1184, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20908","91.687207","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1190, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20933","91.789545","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1195, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20954","91.892022","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1199, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20985","91.994335","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1203, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21004","92.096800","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1207, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21023","92.199285","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1211, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21045","92.301601","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1215, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21070","92.405391","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1221, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21088","92.506437","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21112","92.609266","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1236, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21128","92.711224","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1240, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21149","92.813538","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1247, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21167","92.916005","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1251, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21189","93.018487","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1255, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21210","93.120795","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1259, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21232","93.223415","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=1263, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21255","93.325585","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1271, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21278","93.428190","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1275, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21294","93.530445","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1279, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21320","93.632802","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1286, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21339","93.735208","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1290, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
